date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-06-17,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.5,564.36425,5.2499,-89.36424999999997,-17.022086134973993,-15.834498730208368
2020-06-17,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,445.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.5,564.36425,5.2499,-119.36424999999997,-22.736480694870373,-21.15021459987942
2020-06-17,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.5,564.36425,5.2499,-84.36424999999997,-16.06968704165793,-14.948546085263192
2020-06-17,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.5,564.36425,5.2499,-84.36424999999997,-16.06968704165793,-14.948546085263192
2020-06-17,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.5,564.36425,5.2499,-94.36424999999997,-17.974485228290057,-16.72045137515354
2020-06-17,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.5,564.36425,5.2499,-84.36424999999997,-16.06968704165793,-14.948546085263192
2020-06-17,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,667.15,667.15,,-192.14999999999998,,-28.801618826350893
2020-06-17,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,445.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,667.15,667.15,,-222.14999999999998,,-33.29835868994979
2020-06-17,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,667.15,667.15,,-187.14999999999998,,-28.052162182417746
2020-06-17,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,667.15,667.15,,-187.14999999999998,,-28.052162182417746
2020-06-17,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,667.15,667.15,,-197.14999999999998,,-29.551075470284044
2020-06-17,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,667.15,667.15,,-187.14999999999998,,-28.052162182417746
2020-06-18,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.25,562.7507,5.3468,-87.75070000000005,-16.41181641355578,-15.593174739720455
2020-06-18,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.25,562.7507,5.3468,-92.75070000000005,-17.34695518814993,-16.481667637197084
2020-06-18,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.25,562.7507,5.3468,-82.75070000000005,-15.47667763896163,-14.704681842243831
2020-06-18,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,485.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.25,562.7507,5.3468,-77.75070000000005,-14.541538864367482,-13.816188944767202
2020-06-18,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.25,562.7507,5.3468,-87.75070000000005,-16.41181641355578,-15.593174739720455
2020-06-18,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.25,562.7507,5.3468,-82.75070000000005,-15.47667763896163,-14.704681842243831
2020-06-18,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,669.48,669.48,,-194.48000000000002,,-29.049411483539465
2020-06-18,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,669.48,669.48,,-199.48000000000002,,-29.796259783712735
2020-06-18,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,669.48,669.48,,-189.48000000000002,,-28.302563183366196
2020-06-18,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,485.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,669.48,669.48,,-184.48000000000002,,-27.555714883192927
2020-06-18,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,669.48,669.48,,-194.48000000000002,,-29.049411483539465
2020-06-18,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,669.48,669.48,,-189.48000000000002,,-28.302563183366196
2020-06-19,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,471.0,cafe-arabica-4-5-b3-prego-regular,2020-07,107.9,576.89814,5.3466,-105.89814000000001,-19.806632252272475,-18.35647104010424
2020-06-19,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-arabica-4-5-b3-prego-regular,2020-07,107.9,576.89814,5.3466,-86.89814000000001,-16.252971982194296,-15.06299534957766
2020-06-19,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-07,107.9,576.89814,5.3466,-96.89814000000001,-18.12331949276176,-16.796403607749543
2020-06-19,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-07,107.9,576.89814,5.3466,-96.89814000000001,-18.12331949276176,-16.796403607749543
2020-06-19,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-07,107.9,576.89814,5.3466,-106.89814000000001,-19.99366700332922,-18.529811865921427
2020-06-19,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-arabica-4-5-b3-prego-regular,2020-07,107.9,576.89814,5.3466,-101.89814000000001,-19.05849324804549,-17.663107736835485
2020-06-19,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,471.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.03,656.03,,-185.02999999999997,,-28.204502842857792
2020-06-19,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.03,656.03,,-166.02999999999997,,-25.30829382802615
2020-06-19,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.03,656.03,,-176.02999999999997,,-26.83261436214807
2020-06-19,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.03,656.03,,-176.02999999999997,,-26.83261436214807
2020-06-19,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.03,656.03,,-186.02999999999997,,-28.356934896269987
2020-06-19,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.03,656.03,,-181.02999999999997,,-27.594774629209027
2020-06-22,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,471.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.1,559.34046,5.2226,-88.34046000000001,-16.915034657067363,-15.793683153190816
2020-06-22,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.1,559.34046,5.2226,-79.34046000000001,-15.191755064527248,-14.184645251659427
2020-06-22,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.1,559.34046,5.2226,-79.34046000000001,-15.191755064527248,-14.184645251659427
2020-06-22,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,485.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.1,559.34046,5.2226,-74.34046000000001,-14.234377513116074,-13.290735306364216
2020-06-22,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.1,559.34046,5.2226,-84.34046000000001,-16.149132615938424,-15.078555196954643
2020-06-22,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.1,559.34046,5.2226,-79.34046000000001,-15.191755064527248,-14.184645251659427
2020-06-22,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,471.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,663.81,663.81,,-192.80999999999995,,-29.045961946942644
2020-06-22,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,663.81,663.81,,-183.80999999999995,,-27.690152302616706
2020-06-22,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,663.81,663.81,,-183.80999999999995,,-27.690152302616706
2020-06-22,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,485.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,663.81,663.81,,-178.80999999999995,,-26.936924722435627
2020-06-22,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,663.81,663.81,,-188.80999999999995,,-28.44337988279778
2020-06-22,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,663.81,663.81,,-183.80999999999995,,-27.690152302616706
2020-06-23,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,466.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.8,557.3798999999999,5.1705,-91.3798999999999,-17.673319794990796,-16.394545264369942
2020-06-23,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,450.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.8,557.3798999999999,5.1705,-107.3798999999999,-20.767798085291542,-19.265118817524623
2020-06-23,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.8,557.3798999999999,5.1705,-67.3798999999999,-13.03160235953968,-12.088684934637921
2020-06-23,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.8,557.3798999999999,5.1705,-77.3798999999999,-14.965651290977645,-13.882793405359598
2020-06-23,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.8,557.3798999999999,5.1705,-87.3798999999999,-16.89970022241561,-15.676901876081272
2020-06-23,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.8,557.3798999999999,5.1705,-77.3798999999999,-14.965651290977645,-13.882793405359598
2020-06-23,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,466.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.97,656.97,,-190.97000000000003,,-29.068298400231367
2020-06-23,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,450.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.97,656.97,,-206.97000000000003,,-31.50372163112471
2020-06-23,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.97,656.97,,-166.97000000000003,,-25.41516355389135
2020-06-23,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.97,656.97,,-176.97000000000003,,-26.937303073199693
2020-06-23,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.97,656.97,,-186.97000000000003,,-28.459442592508033
2020-06-23,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,656.97,656.97,,-176.97000000000003,,-26.937303073199693
2020-06-24,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,469.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.9,555.28665,5.2435,-86.28665000000001,-16.455926385048155,-15.539118399478902
2020-06-24,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.9,555.28665,5.2435,-85.28665000000001,-16.265214074568515,-15.35903123188717
2020-06-24,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,495.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.9,555.28665,5.2435,-60.28665000000001,-11.497406312577478,-10.856852042093935
2020-06-24,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.9,555.28665,5.2435,-65.28665000000001,-12.450967864975686,-11.757287880052584
2020-06-24,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.9,555.28665,5.2435,-75.28665000000001,-14.3580909697721,-13.558159555969878
2020-06-24,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,505.0,cafe-arabica-4-5-b3-prego-regular,2020-09,105.9,555.28665,5.2435,-50.28665000000001,-9.590283207781065,-9.055980366176641
2020-06-24,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,469.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,677.6,677.6,,-208.60000000000002,,-30.78512396694215
2020-06-24,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,677.6,677.6,,-207.60000000000002,,-30.637544273907913
2020-06-24,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,495.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,677.6,677.6,,-182.60000000000002,,-26.948051948051948
2020-06-24,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,677.6,677.6,,-187.60000000000002,,-27.685950413223143
2020-06-24,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,677.6,677.6,,-197.60000000000002,,-29.161747343565526
2020-06-24,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,505.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,677.6,677.6,,-172.60000000000002,,-25.472255017709568
2020-06-25,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,469.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.45,556.582715,5.3287,-87.58271500000001,-16.43603787039991,-15.735794993202404
2020-06-25,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.45,556.582715,5.3287,-86.58271500000001,-16.248374838140634,-15.556127178688978
2020-06-25,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.45,556.582715,5.3287,-66.58271500000001,-12.49511419295513,-11.962770888420422
2020-06-25,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,485.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.45,556.582715,5.3287,-71.58271500000001,-13.433429354251507,-12.86110996098756
2020-06-25,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.45,556.582715,5.3287,-81.58271500000001,-15.310059676844258,-14.657788106121838
2020-06-25,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,505.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.45,556.582715,5.3287,-51.58271500000001,-9.680168709066002,-9.267753670719006
2020-06-25,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,469.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,671.25,671.25,,-202.25,,-30.130353817504655
2020-06-25,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,671.25,671.25,,-201.25,,-29.981378026070765
2020-06-25,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,671.25,671.25,,-181.25,,-27.001862197392924
2020-06-25,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,485.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,671.25,671.25,,-186.25,,-27.746741154562383
2020-06-25,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,475.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,671.25,671.25,,-196.25,,-29.236499068901306
2020-06-25,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,505.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,671.25,671.25,,-166.25,,-24.767225325884542
2020-06-26,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,479.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.5,570.87305,5.4629,-91.87305000000003,-16.817633491369058,-16.093429178343595
2020-06-26,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.5,570.87305,5.4629,-100.87305000000003,-18.465110106353773,-17.669961824261986
2020-06-26,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.5,570.87305,5.4629,-70.87305000000003,-12.973521389738057,-12.414853004534026
2020-06-26,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.5,570.87305,5.4629,-70.87305000000003,-12.973521389738057,-12.414853004534026
2020-06-26,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.5,570.87305,5.4629,-90.87305000000003,-16.634580534148533,-15.918258884352666
2020-06-26,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-arabica-4-5-b3-prego-regular,2020-09,104.5,570.87305,5.4629,-50.873050000000035,-9.312462245327579,-8.911447124715387
2020-06-26,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,479.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,688.3,688.3,,-209.29999999999995,,-30.408252215603653
2020-06-26,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,688.3,688.3,,-218.29999999999995,,-31.71582158942321
2020-06-26,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,688.3,688.3,,-188.29999999999995,,-27.357257010024693
2020-06-26,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,688.3,688.3,,-188.29999999999995,,-27.357257010024693
2020-06-26,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,688.3,688.3,,-208.29999999999995,,-30.26296672962371
2020-06-26,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,688.3,688.3,,-168.29999999999995,,-24.451547290425683
2020-06-29,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,494.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.7,586.06032,5.4416,-92.06032000000005,-16.917877094972074,-15.708335278525604
2020-06-29,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.7,586.06032,5.4416,-106.06032000000005,-19.49064980887975,-18.097167881968197
2020-06-29,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.7,586.06032,5.4416,-66.06032000000005,-12.139870626286395,-11.271931872132214
2020-06-29,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,515.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.7,586.06032,5.4416,-71.06032000000005,-13.058718024110563,-12.125086373361711
2020-06-29,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.7,586.06032,5.4416,-96.06032000000005,-17.65295501323141,-16.390858879509203
2020-06-29,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-arabica-4-5-b3-prego-regular,2020-09,107.7,586.06032,5.4416,-66.06032000000005,-12.139870626286395,-11.271931872132214
2020-06-29,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,494.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,712.5,712.5,,-218.5,,-30.666666666666664
2020-06-29,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,712.5,712.5,,-232.5,,-32.631578947368425
2020-06-29,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,712.5,712.5,,-192.5,,-27.017543859649123
2020-06-29,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,515.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,712.5,712.5,,-197.5,,-27.719298245614034
2020-06-29,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,490.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,712.5,712.5,,-222.5,,-31.2280701754386
2020-06-29,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,712.5,712.5,,-192.5,,-27.017543859649123
2020-06-30,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,503.0,cafe-arabica-4-5-b3-prego-regular,2020-09,109.0,596.884,5.476,-93.88400000000001,-17.144631117604092,-15.729019373948708
2020-06-30,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-arabica-4-5-b3-prego-regular,2020-09,109.0,596.884,5.476,-116.88400000000001,-21.34477720964208,-19.582364412515666
2020-06-30,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,530.0,cafe-arabica-4-5-b3-prego-regular,2020-09,109.0,596.884,5.476,-66.88400000000001,-12.21402483564646,-11.205527372152716
2020-06-30,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-arabica-4-5-b3-prego-regular,2020-09,109.0,596.884,5.476,-76.88400000000001,-14.040175310445584,-12.880894780225304
2020-06-30,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-arabica-4-5-b3-prego-regular,2020-09,109.0,596.884,5.476,-96.88400000000001,-17.69247626004383,-16.231629596370485
2020-06-30,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,527.0,cafe-arabica-4-5-b3-prego-regular,2020-09,109.0,596.884,5.476,-69.88400000000001,-12.761869978086198,-11.708137594574493
2020-06-30,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,503.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,725.26,725.26,,-222.26,,-30.645561591705047
2020-06-30,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,480.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,725.26,725.26,,-245.26,,-33.8168380994402
2020-06-30,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,530.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,725.26,725.26,,-195.26,,-26.922758734798553
2020-06-30,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,725.26,725.26,,-205.26,,-28.30157460772688
2020-06-30,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,725.26,725.26,,-225.26,,-31.05920635358354
2020-06-30,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,527.0,cafe-bolsa-de-nova-iorque-nybot,2020-07,725.26,725.26,,-198.26,,-27.336403496677054
2020-07-01,Campos Gerais/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,508.0,cafe-arabica-4-5-b3-prego-regular,2020-09,111.15,596.330865,5.3651,-88.33086500000002,-16.46397364448007,-14.812391942852063
2020-07-01,Esp. Sto. do Pinhal/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,470.0,cafe-arabica-4-5-b3-prego-regular,2020-09,111.15,596.330865,5.3651,-126.33086500000002,-23.546786639578016,-21.18469333295368
2020-07-01,Franca/SP,SP,cafe-arabica-mercado-fisico-tipo-6-7,530.0,cafe-arabica-4-5-b3-prego-regular,2020-09,111.15,596.330865,5.3651,-66.33086500000002,-12.363397699949678,-11.123164822266917
2020-07-01,Guaxupé/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,520.0,cafe-arabica-4-5-b3-prego-regular,2020-09,111.15,596.330865,5.3651,-76.33086500000002,-14.2272958565544,-12.80008624071471
2020-07-01,Poços de Caldas/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,500.0,cafe-arabica-4-5-b3-prego-regular,2020-09,111.15,596.330865,5.3651,-96.33086500000002,-17.955092169763848,-16.1539290776103
2020-07-01,Varginha/MG,MG,cafe-arabica-mercado-fisico-tipo-6-7,530.0,cafe-arabica-4-5-b3-prego-regular,2020-09,111.15,596.330865,5.3651,-66.33086500000002,-12.363397699949678,-11.123164822266917
